"id","V1_lifestyle","V2_country","V3_plants","V4_myself","V5_people","V6_animals","V7_health","V8_children","V9_marine","V10_myfuture","V11_generation","V12_birds","B1_condition","B2_worry","B3_proof","B4_impact","B5_future","B6_diference","B7_humanaction","B8_negative","B9_mypart","T1_public","T1covid_public","E1_lights","E1covid_lights","W1_shower","W1covid_shower","F1_meat","F1covid_meat","G1_waste","G1covid_waste","P1_test","P1covid_test","T2_foot","T2covid_foot","E2_heat","E2covid_heat","W2_machine","W2covid_machine","F2_eggs","F2covid_eggs","G2_sort","G2covid_sort","P2_local","P2covid_local","T3_flight","T3covid_flight","E3_tv","E3covid_tv","W3_tap","W3covid_tap","F3_fish","F3covid_fish","G3_disposable","G3covid_disposable","T4_noplain","T4covid_noplain","E4_household","E4covid_household","F4_vegetable","F4covid_vegetable","G4_leftover","G4covid_leftover","CU1_techno","CG1_objectives","IR1_critic","LK1_confusion","T1_unnecessary","CU2_impotent","CG2_time","IR2_disappointment","LK2_understand","T2_sacrifice","CU3_distant","CG3_like","IR3_friends","LK3_begin","T3_effort","CU4_area","CG4_habit","IR4_shame","LK4_government","T4_difference","CU5_trivial","CG5_work","T5_industry","T6_government","behavior","Difficulty","age","sex","language","nationality","local","edu","parentI","parentII","activism"
"43943",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,4,5,2,2,5,5,4,4,4,4,3,3,2,2,2,2,5,5,5,5,2,2,5,5,4,4,5,5,4,4,4,4,3,3,3,3,5,5,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,2,4,"taking public transport, cycling, or walking rather than driving","High",45,"female","ptpt","pt","Porto","Bachelor","Bachelor","Bachelor","no"
"43953",5,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,4,4,4,4,4,4,5,5,3,3,4,4,3,3,5,5,5,5,5,5,3,3,3,3,4,4,4,4,3,3,5,5,2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,6,2,6,6,2,4,2,2,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",25,"female","ptpt","pt","Porto","Master","4° Grade","4° Grade","no"
"43964",1,3,2,1,6,3,3,6,3,2,6,2,5,5,3,5,4,2,2,4,2,5,5,5,5,2,2,1,1,3,3,3,3,4,4,2,2,2,4,1,1,5,5,4,4,5,5,4,4,3,3,2,2,2,2,3,3,4,4,3,3,4,4,2,4,1,1,6,7,3,1,2,4,3,5,1,3,3,4,4,1,3,7,7,5,3,2,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",36,"female","ptpt","pt","Porto","High School","4° Grade","4° Grade","no"
"43983",7,6,7,7,6,7,7,7,7,7,7,7,3,4,3,5,5,5,5,5,5,2,3,5,5,5,5,3,3,5,5,5,5,4,4,5,5,5,5,2,2,5,5,4,4,5,5,5,5,3,3,2,2,5,5,3,3,5,5,5,5,5,5,4,5,5,4,2,1,1,1,2,1,1,1,1,4,1,1,7,1,7,5,5,1,4,7,"making more eco-friendly purchases","High",55,"female","ptpt","pt","Porto","High School","Bachelor","Bachelor","yes"
"43988",5,6,6,5,6,6,6,7,6,5,7,6,5,5,5,5,5,4,5,5,5,1,1,5,5,5,5,3,3,5,5,1,1,3,3,5,5,5,5,2,2,5,5,3,3,5,5,4,3,5,5,3,3,2,5,2,2,5,5,4,4,5,5,2,4,1,1,1,1,3,1,1,1,1,5,1,1,1,1,5,1,1,1,1,6,1,1,"eating less meat","High",41,"male","ptpt","pt","Madeira","Bachelor","Master","High School","yes"
"43992",7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,5,5,5,5,5,5,1,1,5,5,5,5,2,2,3,3,2,2,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,3,3,3,3,3,3,5,5,3,3,3,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"eating less meat","High",51,"female","ptpt","pt","Madeira","Bachelor","High School","Bachelor","no"
"44009",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,1,1,4,4,3,3,4,4,3,3,3,3,2,2,4,4,5,5,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,5,5,5,5,1,2,1,3,1,4,1,1,4,1,1,1,1,7,1,1,4,1,5,5,1,1,1,3,"eating less meat","High",43,"male","ptpt","pt","Açores","Master","Bachelor","Bachelor","no"
"44011",6,6,6,6,6,7,7,7,7,6,7,7,5,5,5,4,5,3,5,5,4,1,3,5,5,3,3,2,2,4,4,4,4,3,3,4,4,5,5,2,2,5,5,4,4,5,5,5,5,5,5,1,1,3,5,4,4,5,3,2,2,4,4,4,3,1,4,3,4,3,1,6,3,1,2,1,5,2,1,4,1,5,4,2,2,6,5,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"female","ptpt","pt","Viseu","Bachelor","Bachelor","Master","no"
"44026",5,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,4,4,4,4,3,3,1,1,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5,5,4,4,4,4,5,5,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,3,1,4,1,3,"taking public transport, cycling, or walking rather than driving","High",48,"female","ptpt","pt","Santarém","Bachelor","9° Grade","High School","yes"
"44029",5,6,6,4,5,6,5,6,6,6,7,6,4,5,5,5,5,3,5,5,5,2,2,4,4,3,4,3,4,3,4,3,3,2,3,4,4,3,3,3,3,4,4,3,3,5,5,3,3,4,4,2,2,3,4,5,5,2,2,3,4,4,4,2,5,2,2,2,3,6,2,2,1,1,1,1,2,1,1,4,2,5,1,1,4,3,4,"taking public transport, cycling, or walking rather than driving","High",46,"male","ptpt","pt","Beja","High School","4° Grade","4° Grade","no"
"44032",6,5,6,5,6,6,5,6,6,5,7,6,4,4,4,4,5,4,5,5,5,3,3,4,4,4,4,3,3,3,3,4,4,3,3,5,5,5,5,3,3,5,5,3,3,4,4,3,3,5,5,4,4,4,4,4,4,5,5,4,4,5,5,4,3,1,3,4,3,3,1,1,4,1,2,1,1,3,2,2,1,7,6,3,1,1,7,"eating less meat","High",50,"male","ptpt","pt","Porto","Master","Bachelor","Bachelor","yes"
"44033",7,7,7,6,7,7,5,5,7,7,7,7,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,3,5,4,4,3,4,3,3,3,3,5,5,3,3,5,5,3,4,5,5,5,5,5,5,4,4,3,4,4,3,5,5,5,4,5,5,2,3,1,5,2,1,2,1,4,2,1,1,1,5,3,1,4,1,6,6,1,1,5,4,"making more eco-friendly purchases","High",22,"female","ptpt","pt","Lisboa","Master","High School","4° Grade","yes"
"44099",7,6,7,4,6,5,5,7,7,3,7,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,4,3,3,5,5,1,1,4,4,4,4,4,4,5,5,5,5,1,1,1,1,2,1,1,1,1,1,1,2,4,1,1,1,1,1,4,6,1,1,1,4,"recycling all items permitted by local programs","Low",68,"female","ptpt","pt","Setúbal","High School","4° Grade","4° Grade","yes"
"44111",5,6,6,5,7,6,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,4,3,5,5,4,4,5,5,4,4,3,3,1,1,3,3,5,5,3,3,5,5,4,4,3,3,5,5,5,5,4,4,4,4,3,3,5,5,5,5,5,5,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,5,4,1,1,1,4,"taking public transport, cycling, or walking rather than driving","High",18,"female","ptpt","pt","Leiria","High School","Master","Bachelor","no"
"44118",5,6,5,5,7,6,6,7,7,5,7,6,5,5,5,5,5,4,5,5,4,2,2,5,5,4,4,2,2,3,3,2,2,1,1,4,4,4,4,1,1,5,5,3,3,3,3,4,4,5,5,2,2,2,3,2,2,4,4,3,3,4,3,3,6,2,1,2,1,6,1,1,1,1,5,1,1,1,1,5,1,5,4,1,5,5,5,"taking public transport, cycling, or walking rather than driving","High",51,"male","ptpt","pt","Lisboa","Bachelor","4° Grade","4° Grade","no"
"44191",4,7,7,4,6,7,6,6,7,5,7,7,5,5,4,5,4,5,5,5,5,3,4,5,5,5,5,3,3,5,5,3,2,3,3,4,4,5,5,3,3,5,5,5,4,5,4,5,5,5,5,2,2,5,5,5,5,4,4,4,4,5,5,1,1,1,4,1,7,1,1,7,7,7,7,7,7,7,7,6,7,6,6,7,1,7,1,"taking public transport, cycling, or walking rather than driving","High",65,"female","ptpt","pt","Braga","Bachelor","4° Grade","4° Grade","no"
"44197",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,2,3,5,5,4,4,5,5,5,5,3,3,4,4,4,4,5,5,5,5,5,5,4,4,5,2,5,5,5,5,3,3,4,4,4,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,5,7,1,7,1,7,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",32,"male","ptpt","pt","Castelo Branco","Master","Bachelor","9° Grade","no"
"44203",6,6,4,6,6,5,6,6,5,6,6,5,5,4,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,3,3,2,2,2,2,4,4,5,5,2,2,4,4,4,4,5,5,5,5,5,5,2,2,4,4,3,3,4,4,5,5,5,5,2,2,2,2,2,1,5,1,1,1,1,5,1,1,2,1,1,1,5,4,2,5,1,2,"eating less meat","High",22,"female","ptpt","pt","Braga","Bachelor","7° Grade","7° Grade","no"
"44216",6,6,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,2,5,5,4,4,4,5,5,5,5,3,3,2,2,4,4,4,4,3,3,5,5,4,4,4,4,3,3,3,3,4,4,5,5,3,3,4,4,3,3,3,3,5,5,5,5,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,"recycling all items permitted by local programs","Low",22,"female","ptpt","pt","Viseu","Bachelor","Bachelor","High School","yes"
"44244",4,6,7,5,7,7,5,7,7,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,4,3,5,5,5,5,5,3,5,5,5,2,4,2,4,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,2,1,1,7,3,1,1,1,7,3,1,1,3,7,4,1,1,4,1,5,1,1,3,1,4,"eating less meat","High",18,"female","ptpt","pt","Évora","High School","9° Grade","7° Grade","yes"
"44261",3,6,7,3,6,7,6,7,7,6,7,7,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,3,3,2,2,4,4,4,4,3,3,5,5,2,1,3,1,3,3,5,5,2,2,5,5,1,1,3,3,4,4,3,3,2,2,4,4,2,2,4,1,1,1,5,2,2,1,1,1,2,4,1,1,7,1,7,2,1,1,2,7,"recycling all items permitted by local programs","Low",19,"female","ptpt","pt","Santarém","High School","High School","High School","no"
"44283",3,6,7,7,7,7,6,7,7,6,7,7,5,4,5,4,5,3,5,4,4,4,5,3,3,3,2,3,3,3,3,3,3,4,5,4,4,5,5,2,2,5,5,4,4,5,5,2,2,5,5,3,3,4,4,2,2,3,3,3,3,4,4,3,3,1,5,1,1,6,1,2,2,1,3,1,3,1,2,5,1,6,1,1,2,5,2,"eating less meat","High",32,"female","other","other","Porto","High School","9° Grade","9° Grade","no"
"44286",5,6,7,5,6,7,6,6,7,7,7,7,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,5,5,5,5,5,4,4,1,1,3,5,5,5,5,5,5,5,5,2,3,3,5,5,5,5,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,1,3,1,5,5,1,3,2,3,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",29,"female","ptpt","pt","Leiria","Bachelor","4° Grade","High School","no"
"44287",5,6,7,6,7,7,6,7,7,6,7,7,5,5,5,5,5,2,5,5,2,2,4,5,5,3,3,3,3,4,4,2,2,4,4,4,4,5,5,1,1,5,5,5,5,2,2,5,5,5,5,3,3,4,4,3,3,3,3,4,4,3,3,2,6,1,1,7,2,1,1,1,2,1,1,1,2,3,2,3,1,4,7,2,7,7,4,"eating less meat","High",37,"female","ptbr","br","Porto","PhD","High School","Master","no"
"44291",5,6,5,6,6,6,6,7,6,6,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5,4,4,2,2,5,5,1,1,5,5,5,5,4,4,4,4,5,5,1,1,4,4,5,5,4,4,5,5,5,5,1,1,1,2,2,1,2,1,3,2,1,2,1,2,2,1,2,1,5,4,1,1,2,4,"making more eco-friendly purchases","High",30,"male","ptpt","pt","Porto","Master","Master","Bachelor","no"
"44312",6,6,6,5,7,7,7,6,7,7,7,6,4,5,5,5,5,5,5,5,4,5,5,5,5,3,3,3,3,4,4,4,4,5,5,4,4,3,3,3,3,5,5,3,3,5,5,4,4,5,5,4,4,4,4,5,5,3,3,3,3,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,2,1,1,1,2,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"female","ptpt","pt","Aveiro","Bachelor","High School","PhD","no"
"44388",5,7,7,5,7,7,6,7,7,5,7,7,5,5,5,5,5,5,5,5,5,1,2,4,4,3,3,3,4,4,4,4,4,5,5,4,4,5,5,3,3,5,5,4,4,5,4,3,3,4,4,2,2,4,4,4,4,3,3,5,4,5,4,2,2,4,2,2,2,3,6,4,2,1,3,2,2,2,1,3,2,7,4,1,2,2,4,"taking public transport, cycling, or walking rather than driving","High",33,"female","ptpt","pt","Viseu","Master","4° Grade","4° Grade","yes"
"44445",4,7,4,3,7,7,4,7,7,5,7,7,5,5,5,3,5,3,5,5,5,3,3,4,4,5,5,4,4,5,5,5,5,5,5,4,4,5,5,3,3,5,5,3,3,3,3,4,4,5,5,4,4,5,5,5,5,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,5,7,"making more eco-friendly purchases","High",48,"male","ptpt","pt","Lisboa","Bachelor","Bachelor","Bachelor","no"
"44446",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,3,3,4,4,4,4,4,3,4,3,2,2,1,1,4,4,4,3,3,3,5,4,4,3,5,5,5,5,4,3,4,3,5,4,3,3,4,4,5,5,5,5,2,1,1,7,3,2,6,1,3,1,1,5,1,1,1,1,1,1,5,5,1,1,6,5,"taking public transport, cycling, or walking rather than driving","High",50,"male","ptpt","pt","Lisboa","Bachelor","4° Grade","4° Grade","yes"
"44451",6,6,7,6,7,7,6,6,6,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1,1,2,1,6,2,1,1,2,6,"making more eco-friendly purchases","High",51,"male","ptpt","pt","Santarém","High School","4° Grade","4° Grade","yes"
"44452",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,1,1,5,5,2,2,3,3,3,3,3,3,2,1,3,3,5,5,4,4,5,2,4,4,5,5,5,5,4,4,4,4,4,4,1,1,2,2,2,2,5,5,1,7,1,1,1,1,7,1,1,1,1,7,1,4,1,1,7,1,6,1,1,7,1,5,"taking public transport, cycling, or walking rather than driving","High",35,"female","ptpt","pt","Vila Real","Bachelor","Bachelor","High School","yes"
"44459",5,6,7,6,6,7,5,6,7,6,7,7,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,2,2,4,4,4,4,5,5,1,1,5,5,4,5,5,3,5,5,5,5,2,2,4,4,3,3,5,5,4,4,5,5,1,5,1,7,1,1,5,1,7,1,1,3,1,7,1,1,6,1,3,4,1,4,1,1,"making more eco-friendly purchases","High",47,"female","ptpt","pt","Setúbal","PhD","4° Grade","4° Grade","yes"
"44461",3,3,4,3,5,6,3,3,6,4,5,6,5,5,5,5,5,5,5,5,5,2,2,4,4,4,4,5,5,5,4,3,3,4,4,3,3,5,5,3,3,5,5,3,3,5,5,1,1,5,5,5,5,4,3,5,5,4,4,5,5,5,5,1,2,1,3,1,1,1,1,3,1,1,1,1,3,1,1,6,1,5,1,1,1,1,3,"making more eco-friendly purchases","High",23,"female","ptpt","pt","Coimbra","Bachelor","Bachelor","7° Grade","yes"
"44464",2,4,6,2,5,6,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,2,2,3,3,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,5,5,5,5,1,1,1,1,1,7,1,1,4,1,1,1,1,1,1,1,5,1,4,5,1,1,1,3,"recycling all items permitted by local programs","Low",53,"female","ptpt","pt","Porto","Bachelor","Bachelor","High School","no"
"44465",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,"making more eco-friendly purchases","High",47,"male","ptpt","pt","Braga","Bachelor","7° Grade","9° Grade","no"
"44466",4,5,7,4,5,7,6,6,7,5,7,7,5,5,5,5,5,4,5,5,5,4,4,5,5,2,2,5,5,5,5,3,3,4,4,3,3,4,4,4,4,5,5,3,3,4,4,5,5,5,5,3,3,4,4,4,4,3,3,5,5,5,5,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,4,2,1,1,3,7,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",20,"male","ptpt","pt","Lisboa","High School","High School","High School","no"
"44467",6,6,6,7,7,6,7,7,5,7,6,6,5,5,5,5,5,5,5,5,5,2,3,5,5,4,4,3,3,4,4,4,4,1,1,4,4,5,5,3,3,4,4,4,4,5,5,4,4,5,3,3,3,4,4,4,4,4,4,5,5,5,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,"taking public transport, cycling, or walking rather than driving","High",44,"female","ptpt","pt","Coimbra","Bachelor","4° Grade","7° Grade","no"
"44468",4,4,7,6,6,7,6,6,7,5,6,7,5,5,5,5,5,4,5,5,4,2,3,5,5,5,5,4,4,4,4,4,4,2,3,5,5,4,4,4,4,5,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,6,2,7,3,2,2,2,6,6,6,2,1,2,6,6,3,7,2,7,2,6,2,2,"taking public transport, cycling, or walking rather than driving","High",62,"female","ptpt","pt","Porto","Bachelor","4° Grade","4° Grade","no"
"44487",4,6,6,4,6,6,4,6,6,6,6,6,5,5,5,5,5,4,5,5,5,3,3,5,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,4,3,4,4,4,4,4,4,4,5,5,1,1,4,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,4,3,1,1,1,5,"eating less meat","High",29,"male","ptpt","pt","Viseu","Bachelor","9° Grade","High School","yes"
"44505",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,4,4,2,2,4,4,4,4,2,2,2,2,5,5,2,2,5,5,4,4,5,5,5,5,5,5,2,2,4,4,5,5,5,5,5,5,5,5,1,4,2,1,1,1,5,1,2,1,1,1,1,5,1,1,2,1,5,1,1,1,1,4,"taking public transport, cycling, or walking rather than driving","High",52,"male","ptpt","pt","Guarda","Bachelor","4° Grade","Bachelor","no"
"44512",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,5,5,4,4,1,1,3,3,5,5,2,2,3,3,1,1,3,3,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",58,"female","ptpt","pt","Viana do Castelo","High School","4° Grade","4° Grade","no"
"44514",4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,5,5,5,5,3,3,3,3,4,4,3,3,5,5,5,5,4,4,3,3,5,5,3,3,5,5,5,5,5,5,3,3,4,4,4,4,2,2,3,3,4,4,4,4,4,5,4,4,4,4,5,4,3,3,4,4,4,4,4,2,5,4,4,4,4,7,"making more eco-friendly purchases","High",41,"female","ptpt","pt","Lisboa","Bachelor","High School","High School","yes"
"44516",5,6,6,6,6,6,5,7,6,5,7,6,5,5,5,5,5,4,5,5,4,2,2,5,5,5,5,2,2,4,4,1,1,1,1,4,4,5,5,3,3,4,4,4,4,4,4,5,5,5,5,3,3,5,5,2,2,3,3,3,3,4,4,2,2,5,2,2,2,3,5,4,1,1,2,1,6,1,1,6,1,2,4,1,2,1,2,"eating less meat","High",41,"female","ptpt","pt","Lisboa","Bachelor","4° Grade","4° Grade","yes"
"44524",4,5,4,5,5,4,4,5,4,5,5,4,3,3,3,4,4,3,3,4,4,1,1,4,4,4,4,3,4,3,4,3,2,1,1,4,3,3,3,3,2,3,3,4,3,4,3,4,2,2,3,4,2,4,3,4,3,3,3,3,4,3,3,3,4,4,5,5,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,5,1,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",67,"female","ptbr","br","Porto","Master","Bachelor","9° Grade","no"
"44527",4,6,6,3,7,7,5,7,7,4,7,7,5,5,5,5,5,2,5,5,3,2,2,5,5,4,4,3,3,4,4,5,5,4,3,3,3,5,5,2,2,4,4,4,4,4,4,5,5,5,5,2,2,3,3,3,3,4,4,4,4,5,5,2,5,1,1,1,1,7,1,1,1,1,1,1,1,1,1,6,1,7,1,1,5,5,5,"taking public transport, cycling, or walking rather than driving","High",60,"female","ptpt","pt","Lisboa","PhD","4° Grade","4° Grade","no"
"44530",3,6,7,6,6,7,7,7,7,7,7,7,5,5,5,5,5,5,5,4,5,2,2,5,5,4,4,3,3,5,5,5,5,3,3,2,2,5,5,2,2,5,5,3,3,5,5,5,5,5,5,3,3,4,4,5,5,3,3,3,3,4,4,1,2,2,2,5,1,3,2,6,1,1,1,1,7,1,2,1,1,7,2,1,2,7,7,"eating less meat","High",48,"female","ptpt","pt","Setúbal","9° Grade","4° Grade","7° Grade","no"
"44533",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,3,3,5,5,4,4,4,4,4,4,5,5,3,3,4,4,5,5,4,4,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,"recycling all items permitted by local programs","Low",44,"female","ptpt","pt","Porto","Master","4° Grade","7° Grade","no"
"44534",1,5,5,5,5,5,6,6,6,5,6,6,5,3,5,5,5,4,4,4,4,1,1,5,5,5,5,4,4,4,4,2,2,1,1,3,3,5,5,2,2,5,5,4,4,5,5,3,3,5,5,2,2,4,4,5,5,4,4,3,3,5,5,1,1,1,1,1,3,2,1,2,1,2,2,1,3,1,2,5,1,6,5,2,2,2,5,"making more eco-friendly purchases","High",43,"female","ptpt","pt","Santarém","Bachelor","4° Grade","High School","no"
"44535",4,7,4,5,5,4,6,6,6,6,6,4,5,5,5,4,5,4,5,5,5,3,3,5,5,5,5,2,2,4,4,5,5,1,1,2,2,5,5,1,1,4,4,4,4,1,1,5,5,5,5,2,2,3,3,1,1,1,1,4,4,3,3,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,2,7,"recycling all items permitted by local programs","Low",42,"male","ptpt","pt","Bragança","PhD","4° Grade","4° Grade","no"
"44536",6,6,7,6,7,7,6,6,7,6,7,7,4,4,4,4,4,4,4,4,5,1,1,5,5,4,4,5,5,4,4,5,5,4,4,4,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5,1,3,1,3,2,1,2,2,2,1,1,1,1,2,1,1,1,1,6,4,1,1,1,5,"making more eco-friendly purchases","High",48,"female","ptpt","pt","Lisboa","Bachelor","Master","PhD","yes"
"44537",4,4,4,4,6,6,7,6,6,7,6,6,4,4,4,4,4,5,4,4,5,2,3,3,3,2,2,2,2,3,3,2,2,2,3,5,5,4,4,2,2,2,2,2,2,4,5,2,2,3,3,2,2,2,2,3,3,2,2,3,3,4,4,2,2,1,2,2,1,3,1,1,1,1,2,2,3,2,3,2,2,2,1,2,2,2,2,"taking public transport, cycling, or walking rather than driving","High",43,"male","ptpt","pt","Setúbal","Master","9° Grade","High School","yes"
"44541",6,6,7,6,6,7,7,7,7,6,7,7,4,4,4,4,5,4,3,5,5,2,2,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,5,5,5,5,4,4,5,5,3,3,4,4,5,5,5,5,5,5,4,2,2,2,1,1,4,2,2,2,1,2,1,4,2,2,2,2,6,6,2,2,2,6,"making more eco-friendly purchases","High",61,"female","ptpt","pt","Lisboa","High School","4° Grade","7° Grade","no"
"44542",6,6,7,5,6,7,7,7,7,5,7,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,3,3,5,5,4,4,2,2,5,5,5,5,3,3,5,5,4,4,5,5,5,5,5,5,2,2,4,4,4,4,4,4,3,3,4,4,1,3,7,5,5,1,1,7,2,1,1,5,1,6,3,1,5,1,7,7,1,1,1,7,"eating less meat","High",43,"female","ptpt","pt","Lisboa","Bachelor","7° Grade","4° Grade","no"
"44549",6,4,6,5,4,6,6,6,6,6,6,6,4,4,5,5,5,4,5,5,5,5,5,5,5,4,4,2,2,4,4,2,2,4,4,4,4,5,5,1,1,5,5,4,4,1,1,5,5,5,5,1,1,4,4,2,2,5,5,4,4,5,5,2,2,2,6,2,2,2,2,5,2,2,2,2,3,2,2,2,2,6,4,2,2,2,6,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",42,"male","ptpt","pt","Porto","Master","4° Grade","4° Grade","no"
"44556",1,1,7,1,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,3,3,3,3,3,3,1,1,5,5,5,5,5,5,4,4,5,5,3,3,1,1,4,4,5,5,3,3,3,3,3,3,5,5,4,4,5,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,7,"making more eco-friendly purchases","High",45,"female","ptpt","pt","Madeira","Bachelor","4° Grade","4° Grade","yes"
"44558",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,2,2,5,5,5,5,5,5,5,5,2,2,4,4,4,4,5,5,2,2,5,5,4,4,5,5,5,5,5,5,3,3,5,5,4,4,2,2,5,5,5,5,7,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,7,3,1,1,1,7,"making more eco-friendly purchases","High",47,"female","ptpt","pt","Braga","Bachelor","4° Grade","7° Grade","no"
"44565",4,4,7,4,4,7,4,7,7,4,7,7,5,5,5,5,5,3,5,3,5,1,1,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,1,1,1,5,"making more eco-friendly purchases","High",62,"female","ptpt","pt","Leiria","Bachelor","4° Grade","High School","yes"
